HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Answer.Tag1,Answer.Tag2,Approve,Reject
3DGDV62G7OZ7OXP1VD5ZE1YUVLR2PH,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:35:27 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:35:27 PST 2018,,,3TXMY6UCAFE88BGCILEWF3S6KBDQC9,AQS863BVGTZ14,Submitted,Thu Nov 29 19:54:36 PST 2018,Thu Nov 29 19:54:40 PST 2018,Sun Dec 02 19:54:40 PST 2018,,,,4,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1041390133239410688/pu/img/zNDoWZgRCQxa70OY.jpg,property,6,,
3DIIW4IV8PLPAPHKMWY3YJUGTLS4I3,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:40:14 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:40:14 PST 2018,,,3NPI0JQDAPV4UGH84UUX482031RPT0,AQS863BVGTZ14,Submitted,Thu Nov 29 20:46:34 PST 2018,Thu Nov 29 20:46:40 PST 2018,Sun Dec 02 20:46:40 PST 2018,,,,6,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/901260021471756288/pu/img/_5C8vQK6H0XOHenx.jpg,property,6,,
3DW3BNF1GH8VFWOMX6NZUK0F39J8VA,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:23:16 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:23:16 PST 2018,,,3H8DHMCCWA1W20OV5CPA3NYF65XDK4,A2WQBGVXH6S6EB,Submitted,Thu Nov 29 18:57:16 PST 2018,Thu Nov 29 18:57:27 PST 2018,Sun Dec 02 18:57:27 PST 2018,,,,11,98% (189/192),98% (189/192),98% (189/192),https://pbs.twimg.com/ext_tw_video_thumb/1040711846095990784/pu/img/BPRnKboyz06zGTzJ.jpg,property,6,,
3DWGDA5POFUD4W41YLEKFAD7P3D1VJ,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:22:54 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:22:54 PST 2018,,,3SLE99ER0O3YCYPXRH1EVCYS7TXZB4,AQS863BVGTZ14,Submitted,Thu Nov 29 18:30:57 PST 2018,Thu Nov 29 18:31:02 PST 2018,Sun Dec 02 18:31:02 PST 2018,,,,5,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1040705216587464704/pu/img/C1jBFUFYusT5Gi83.jpg,property,6,,
3DWNFENNE3LL501Q4EJ3AK9G60GJ4T,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:26:37 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:26:37 PST 2018,,,3R3YRB5GRGTC7PQVFG2AJ9Z7NTYAUW,A2WQBGVXH6S6EB,Submitted,Thu Nov 29 18:56:40 PST 2018,Thu Nov 29 18:56:49 PST 2018,Sun Dec 02 18:56:49 PST 2018,,,,9,98% (189/192),98% (189/192),98% (189/192),https://pbs.twimg.com/ext_tw_video_thumb/1040746455970013185/pu/img/zhfk9O8_1INXNw1-.jpg,property,6,,
3E22YV8GG1W3DJEUHW3J6P1S6GIPNV,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:49:12 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:49:12 PST 2018,,,36DSNE9QZ6OSVD92D03ED2A1VU5JO9,AQS863BVGTZ14,Submitted,Thu Nov 29 21:29:24 PST 2018,Thu Nov 29 21:29:33 PST 2018,Sun Dec 02 21:29:33 PST 2018,,,,9,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/media/Dm_4glUXgAA_kWU.jpg,property,6,,
3E24UO25QZGDLYW13F4NFEAG1LW6OK,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:23:46 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:23:46 PST 2018,,,3A9AA95ATXC29E6I3YCZ1SWMNY55PP,A2WQBGVXH6S6EB,Submitted,Thu Nov 29 18:57:09 PST 2018,Thu Nov 29 18:57:16 PST 2018,Sun Dec 02 18:57:16 PST 2018,,,,7,98% (189/192),98% (189/192),98% (189/192),https://pbs.twimg.com/ext_tw_video_thumb/1040713522970279941/pu/img/wG6kUzZxyWjsHbVB.jpg,property,6,,
3E24UO25QZGDLYW13F4NFEAG1LX6OL,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:40:02 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:40:02 PST 2018,,,3ZSY5X72NY19T1SFL5CNFTWS5BYOR5,AQS863BVGTZ14,Submitted,Thu Nov 29 20:25:08 PST 2018,Thu Nov 29 20:25:15 PST 2018,Sun Dec 02 20:25:15 PST 2018,,,,7,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1043281153766158337/pu/img/yY1MjUyRSuonzTZY.jpg,property,6,,
3E6L1VR4XWCJFLJ84CLXSK129K56FY,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:23:16 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:23:16 PST 2018,,,3A9AA95ATXC29E6I3YCZ1SWMNXH5PZ,AQS863BVGTZ14,Approved,Sat Nov 24 19:10:07 PST 2018,Sat Nov 24 19:10:12 PST 2018,Tue Nov 27 19:10:12 PST 2018,2018-11-28 03:11:05 UTC,,,5,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1040706329667665921/pu/img/jJ6hdWvNHK5uus7P.jpg,property,6,,
3ECKRY5B1QM5DM597POTSF7PUGUIZS,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:26:24 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:26:24 PST 2018,,,3V5Q80FXIYH33SI8NHDUQIQ9YSC23Z,AUJKK32QQO00C,Approved,Tue Nov 27 17:17:32 PST 2018,Tue Nov 27 17:17:45 PST 2018,Fri Nov 30 17:17:45 PST 2018,Thu Nov 29 17:28:47 PST 2018,,,13,100% (17/17),100% (17/17),100% (17/17),https://pbs.twimg.com/ext_tw_video_thumb/1040745702920478722/pu/img/VD9dAGLDQTOZVemD.jpg,property,6,,
3EFNPKWBMSETLYH0IS4EIA2ETRE30L,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:20:24 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:20:24 PST 2018,,,3NL0RFNU0GDJ2452C1OH0J49TRG4KS,AQS863BVGTZ14,Approved,Sat Nov 24 16:46:19 PST 2018,Sat Nov 24 16:46:25 PST 2018,Tue Nov 27 16:46:25 PST 2018,2018-11-28 00:47:05 UTC,,,6,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1040685905743208448/pu/img/G-BWnHsXETjEadE1.jpg,property,6,,
3EGKVCRQFWIVLOHY5TUTSLUATW7BYM,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:41:47 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:41:47 PST 2018,,,3JMSRU9HQJKFAHW70BE1BERHMF5VE1,AQS863BVGTZ14,Submitted,Thu Nov 29 20:41:14 PST 2018,Thu Nov 29 20:41:20 PST 2018,Sun Dec 02 20:41:20 PST 2018,,,,6,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/media/DlthSNuXcAAFsgh.jpg,property,6,,
3EKTG13IZUT74GEWD3VCCT38WG6MLT,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:29:23 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:29:23 PST 2018,,,3J2UYBXQQM2V412CRW7EEX9EBL406T,AQS863BVGTZ14,Submitted,Thu Nov 29 18:41:18 PST 2018,Thu Nov 29 18:41:22 PST 2018,Sun Dec 02 18:41:22 PST 2018,,,,4,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1040779797410902016/pu/img/wS_BsRNw17Jk5j-s.jpg,property,6,,
3EKZL9T8Y8CS9YJF9TM0H55PLLUHC0,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:44:41 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:44:41 PST 2018,,,3K2755HG5TTLMEWH41YDNA6AY9HDF3,AQS863BVGTZ14,Submitted,Thu Nov 29 21:04:58 PST 2018,Thu Nov 29 21:05:04 PST 2018,Sun Dec 02 21:05:04 PST 2018,,,,6,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/media/Dm_1CNcWwAAv-Fz.jpg,property,6,,
3EN4YVUOUCIC32P0OPL87V6EZVKXJL,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:19:19 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:19:19 PST 2018,,,3WRFBPLXRBEZSE7190BEI6T79MON3U,AQS863BVGTZ14,Approved,Sat Nov 24 16:20:49 PST 2018,Sat Nov 24 16:20:57 PST 2018,Tue Nov 27 16:20:57 PST 2018,2018-11-28 00:21:05 UTC,,,8,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1040679770919321600/pu/img/Jr8f9BmJhGoJAyt0.jpg,property,6,,
3EPG8DX9LKGZNU8ODW7XC816FVHP54,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:29:23 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:29:23 PST 2018,,,3GU1KF0O4JR4YUNR483C4EWEXURPBA,AQS863BVGTZ14,Submitted,Thu Nov 29 20:39:45 PST 2018,Thu Nov 29 20:40:19 PST 2018,Sun Dec 02 20:40:19 PST 2018,,,,34,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1040780334097424384/pu/img/WCOUFH66COlr7Ae7.jpg,property,6,,
3EPG8DX9LKGZNU8ODW7XC816FVI5PL,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:37:34 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:37:34 PST 2018,,,33NF62TLXKS95MONF8BL6LTSBPUKJP,AQS863BVGTZ14,Submitted,Thu Nov 29 20:15:42 PST 2018,Thu Nov 29 20:15:49 PST 2018,Sun Dec 02 20:15:49 PST 2018,,,,7,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1041925791917924352/pu/img/dR01lNeC-5IwsgHM.jpg,property,6,,
3EQVJH0T40B9VFLQVFHQ6F5T97THTI,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:28:08 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:28:08 PST 2018,,,3YMTUJH0DT6I5NVP6A291AR5C5VT4D,AQS863BVGTZ14,Submitted,Thu Nov 29 19:59:57 PST 2018,Thu Nov 29 20:00:06 PST 2018,Sun Dec 02 20:00:06 PST 2018,,,,9,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1040768580424482817/pu/img/qbxc0UXf1FbYaMbd.jpg,property,6,,
3FBEFUUYRKVOJU20TWZ5EJQBC4S6AL,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:23:05 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:23:05 PST 2018,,,3YHH42UU5C5DNM5JE0DG3GRB1GT0L1,A2WQBGVXH6S6EB,Submitted,Thu Nov 29 18:44:34 PST 2018,Thu Nov 29 18:44:39 PST 2018,Sun Dec 02 18:44:39 PST 2018,,,,5,98% (189/192),98% (189/192),98% (189/192),https://pbs.twimg.com/ext_tw_video_thumb/1040710722089635842/pu/img/DH5CbprEd14azAKo.jpg,property,6,,
3FBEFUUYRKVOJU20TWZ5EJQBC4SA6P,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:26:24 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:26:24 PST 2018,,,3VE8AYVF8NN95J0QNTNX1IS9NHVF88,AQS863BVGTZ14,Approved,Sat Nov 24 19:10:20 PST 2018,Sat Nov 24 19:10:26 PST 2018,Tue Nov 27 19:10:26 PST 2018,2018-11-28 03:11:05 UTC,,,6,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1040745625803907072/pu/img/ghi7dROwOJrW8WM0.jpg,property,6,,
3FDWKV9VCNSAN61QMHND3GZR97ZUMV,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:32:20 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:32:20 PST 2018,,,39K0FND3AI5TUHLM6EBOSZIDA7VAM4,AQS863BVGTZ14,Submitted,Thu Nov 29 18:54:48 PST 2018,Thu Nov 29 18:54:54 PST 2018,Sun Dec 02 18:54:54 PST 2018,,,,6,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1040901475080253440/pu/img/0USioMIXBp0vjdyO.jpg,property,6,,
3FI30CQHVK9T247SZAZ19UAHUME6BH,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:39:01 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:39:01 PST 2018,,,3I02618YA1WJUTWX4ZK794O2MFYUPW,AQS863BVGTZ14,Submitted,Thu Nov 29 20:28:07 PST 2018,Thu Nov 29 20:28:13 PST 2018,Sun Dec 02 20:28:13 PST 2018,,,,6,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1041803759045799938/pu/img/2pCvhJVMpgIMVhf5.jpg,property,6,,
3FJ2RVH25ZWMWA9UEO92SBYFQH829L,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:17:17 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:17:17 PST 2018,,,3S06PH7KSSUUWZ29X2JSY82GXZY1DQ,A2WQBGVXH6S6EB,Submitted,Thu Nov 29 20:36:58 PST 2018,Thu Nov 29 20:37:24 PST 2018,Sun Dec 02 20:37:24 PST 2018,,,,26,98% (189/192),98% (189/192),98% (189/192),https://pbs.twimg.com/ext_tw_video_thumb/1040669724927942656/pu/img/GilQ0Umj9bl1jZXA.jpg,property,6,,
3FJ2RVH25ZWMWA9UEO92SBYFQH892S,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:23:52 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:23:52 PST 2018,,,3UOUJI6MTE4O32YOQQUO3HA5ODIUXT,AQS863BVGTZ14,Approved,Sat Nov 24 16:37:38 PST 2018,Sat Nov 24 16:37:53 PST 2018,Tue Nov 27 16:37:53 PST 2018,2018-11-28 00:38:05 UTC,,,15,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1040725002323193857/pu/img/cPNbrm25FAAGaF3G.jpg,property,6,,
3FSEU3P2NRQ94UM1NVOPK46H8VURRC,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:31:08 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:31:08 PST 2018,,,3E337GFOLAY0MQJP4FIY10IGDSINGT,AQS863BVGTZ14,Submitted,Thu Nov 29 19:53:47 PST 2018,Thu Nov 29 19:53:55 PST 2018,Sun Dec 02 19:53:55 PST 2018,,,,8,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1040816390368911363/pu/img/Y_0JAEOgHdYX5bm8.jpg,property,6,,
3FSEU3P2NRQ94UM1NVOPK46H8VVRRD,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:48:12 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:48:12 PST 2018,,,30BUDKLTXELYCNHSUKWO7GXI9R4E5E,AQS863BVGTZ14,Submitted,Thu Nov 29 21:12:33 PST 2018,Thu Nov 29 21:12:40 PST 2018,Sun Dec 02 21:12:40 PST 2018,,,,7,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/media/Dm_2DUuW0AA3n-Q.jpg,property,6,,
3FVBZG9CLJ48F6OZXDTGM43OCWW0HP,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:19:25 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:19:25 PST 2018,,,3QEMNNSB2YP87LHBMI01ZITT0K97D2,AQS863BVGTZ14,Approved,Sat Nov 24 16:56:42 PST 2018,Sat Nov 24 16:56:48 PST 2018,Tue Nov 27 16:56:48 PST 2018,2018-11-28 00:57:05 UTC,,,6,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1040679901135822848/pu/img/kT5S2kN1QPwIpJ-l.jpg,property,6,,
3FVBZG9CLJ48F6OZXDTGM43OCWWH06,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:26:11 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:26:11 PST 2018,,,3R08VXYT7DL7GRH23D5RR6IE713W7Q,AQS863BVGTZ14,Submitted,Thu Nov 29 20:16:30 PST 2018,Thu Nov 29 20:16:43 PST 2018,Sun Dec 02 20:16:43 PST 2018,,,,13,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1040744943965298688/pu/img/jkOh3n5LfQeqUxul.jpg,property,6,,
3FVBZG9CLJ48F6OZXDTGM43OCWX0HQ,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:36:48 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:36:48 PST 2018,,,3QBD8R3Z2292SVQHATGA70LIDXF4O3,A2WQBGVXH6S6EB,Submitted,Thu Nov 29 20:52:39 PST 2018,Thu Nov 29 20:52:46 PST 2018,Sun Dec 02 20:52:46 PST 2018,,,,7,98% (189/192),98% (189/192),98% (189/192),https://pbs.twimg.com/ext_tw_video_thumb/1041366709603581952/pu/img/9YJ_o8MT6ReCyXHQ.jpg,property,6,,
3FVBZG9CLJ48F6OZXDTGM43OCWXH07,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:43:58 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:43:58 PST 2018,,,3P4RDNWND6WIZRYZF5Q9T5EFJL6JIE,AQS863BVGTZ14,Submitted,Thu Nov 29 21:28:33 PST 2018,Thu Nov 29 21:28:45 PST 2018,Sun Dec 02 21:28:45 PST 2018,,,,12,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/media/Dm_-yu5W0AEx62l.jpg,property,6,,
3G9UA71JVVKIONJ96CHADWTQX267J1,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:26:08 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:26:08 PST 2018,,,39LNWE0K4VMRD79TR4UN07NQ012IU7,AQS863BVGTZ14,Submitted,Thu Nov 29 17:49:19 PST 2018,Thu Nov 29 17:49:24 PST 2018,Sun Dec 02 17:49:24 PST 2018,,,,5,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1040744764642131968/pu/img/kpIZOxF8mHs2zbAn.jpg,property,6,,
3GITHABACYB7LCDOFYS7ACTZV6Q2NL,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:35:15 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:35:15 PST 2018,,,3HFNH7HEMI4LPNWHK7AF5UDLI35QGJ,AQS863BVGTZ14,Submitted,Thu Nov 29 19:55:59 PST 2018,Thu Nov 29 19:56:03 PST 2018,Sun Dec 02 19:56:03 PST 2018,,,,4,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1041302559980482561/pu/img/Uq89XoIbvVGnf9-k.jpg,property,6,,
3GKAWYFRAPJUR7NHS2PGAKPYSCFPDC,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:29:58 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:29:58 PST 2018,,,37C0GNLMHGTP3L3638V9T4TX5AD6DS,A2WQBGVXH6S6EB,Submitted,Thu Nov 29 19:09:27 PST 2018,Thu Nov 29 19:09:48 PST 2018,Sun Dec 02 19:09:48 PST 2018,,,,21,98% (189/192),98% (189/192),98% (189/192),https://pbs.twimg.com/ext_tw_video_thumb/1040787421590372354/pu/img/TfKtqu1pLq61eYaT.jpg,property,6,,
3GL25Y6843K24AVLRMY0NNYV3PFXMP,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:19:29 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:19:29 PST 2018,,,3B2X28YI3X5WOO5MPC43YE5X2P0B6P,AQS863BVGTZ14,Submitted,Thu Nov 29 17:49:29 PST 2018,Thu Nov 29 17:49:34 PST 2018,Sun Dec 02 17:49:34 PST 2018,,,,5,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1040679965816057856/pu/img/IDlYUn8TQqMWMQno.jpg,property,6,,
3GL25Y6843K24AVLRMY0NNYV3PGXMQ,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:33:10 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:33:10 PST 2018,,,3XM0HYN6NLP25XZBEZ525M2Z0R5EP0,AQS863BVGTZ14,Submitted,Thu Nov 29 21:19:54 PST 2018,Thu Nov 29 21:19:58 PST 2018,Sun Dec 02 21:19:58 PST 2018,,,,4,88% (463/528),88% (463/528),88% (463/528),https://pbs.twimg.com/ext_tw_video_thumb/1040918417371525120/pu/img/_xYXtFNrWgvct1_z.jpg,property,6,,
3GL25Y6843K24AVLRMY0NNYV3PHMXG,3D1RILWJRHODM8C65Y3JSG2OV3HEZ5,Hurricane Image Tagging II,Please tag images,"image, tag, picture, tagging, photo, hurricane",$0.01 ,Sat Nov 24 15:47:49 PST 2018,1,BatchId:214780;OriginalHitTemplateId:920937246;,60,259200,Sat Dec 01 15:47:49 PST 2018,,,3PIWWX1FJKWEU2I5XNB956TFW0VJJQ,A2WQBGVXH6S6EB,Submitted,Thu Nov 29 21:28:37 PST 2018,Thu Nov 29 21:28:48 PST 2018,Sun Dec 02 21:28:48 PST 2018,,,,11,98% (189/192),98% (189/192),98% (189/192),https://pbs.twimg.com/media/Dm_2930U8AAwkuH.jpg,property,6,,
